CAR       ,PID  ,Title                         ,Talloc, PI        ,Group_Label         ,Obs    ,Obs_Label ,Target    ,Template  ,Detector,Subarray      ,Mosaics ,Dither_Type         ,Dithers ,Nexp    ,Filter  ,RdOut   ,Ints    ,Grps    ,DGAA        ,SRdOut  ,SInts   ,SGrps   ,DGAB        ,LRdOut  ,LInts   ,LGrps   ,t_sci   ,t_cha   ,eff     ,obs_no  ,t_sci_obs,t_cha_obs
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,9,Straylight,9 POINTINGTWO,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,9,816,1857
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,10,Straylight,10 MEDS0009,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,10,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,10,Straylight,10 MEDS0009,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,10,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,11,Straylight,11 LP-944-20,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,11,816,2587
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,11,Straylight,11 LP-944-20,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,11,816,2587
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,12,Straylight,12 EPS-ERI,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,12,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,12,Straylight,12 EPS-ERI,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,12,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,13,Straylight,13 SPT0418-47-IFU-OFFSET,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,13,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,13,Straylight,13 SPT0418-47-IFU-OFFSET,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,13,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,14,Straylight,14 WASP-107,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,14,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,14,Straylight,14 WASP-107,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,14,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,15,Straylight,15 GOODS-N-MEDIUM07,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,15,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,15,Straylight,15 GOODS-N-MEDIUM07,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,15,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,16,Straylight,16 HAT-P-26B,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,16,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,16,Straylight,16 HAT-P-26B,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,16,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,17,Straylight,17 F2M1106-MIRI,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,17,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,17,Straylight,17 F2M1106-MIRI,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,17,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,18,Straylight,18 GJ-504-B,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,18,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,18,Straylight,18 GJ-504-B,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,18,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,19,Straylight,19 BG-GALAXY,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,19,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,19,Straylight,19 BG-GALAXY,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,19,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,20,Straylight, 20 VV-191,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,20,816,3608
NG-705    ,1447,Stray light Monitoring        ,20, Smith     ,..                  ,20,Straylight, 20 VV-191,MiriImaging,      ..,          FULL,1,                None,1,1,  F2100W,    FAST,4,35,          ..,      ..,0,0,          ..,      ..,0,0,4.53,17.65,0.26,20,816,3608
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,1,NIRCAM-MIR,1 NAME-GAL-CENTER,MiriImaging,      ..,          FULL,1,                None,1,1,   F560W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,1,1632,5060
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,1,NIRCAM-MIR,1 NAME-GAL-CENTER,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,1,1632,5060
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,1,NIRCAM-MIR,1 NAME-GAL-CENTER,MiriImaging,      ..,          FULL,1,                None,1,1,  F1000W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,1,1632,5060
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,1,NIRCAM-MIR,1 NAME-GAL-CENTER,MiriImaging,      ..,          FULL,1,                None,1,1,  F1280W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,1,1632,5060
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,2,NIRCAM-MIR,2 HUBBLE-ULTRA-DEEP-FIELD-OFFSET,MiriImaging,      ..,          FULL,1,                None,1,1,   F560W,    FAST,20,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,2,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,2,NIRCAM-MIR,2 HUBBLE-ULTRA-DEEP-FIELD-OFFSET,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,20,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,2,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,2,NIRCAM-MIR,2 HUBBLE-ULTRA-DEEP-FIELD-OFFSET,MiriImaging,      ..,          FULL,1,                None,1,1,  F1000W,    FAST,20,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,2,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,2,NIRCAM-MIR,2 HUBBLE-ULTRA-DEEP-FIELD-OFFSET,MiriImaging,      ..,          FULL,1,                None,1,1,  F1280W,    FAST,20,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,2,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,3,NIRCAM-MIR,3 EGS-OFFSET,MiriImaging,      ..,          FULL,1,                None,1,1,   F560W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,3,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,3,NIRCAM-MIR,3 EGS-OFFSET,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,3,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,3,NIRCAM-MIR,3 EGS-OFFSET,MiriImaging,      ..,          FULL,1,                None,1,1,  F1000W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,3,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,3,NIRCAM-MIR,3 EGS-OFFSET,MiriImaging,      ..,          FULL,1,                None,1,1,  F1280W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,3,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,4,NIRCAM-MIR,4 NAME-HDF-S,MiriImaging,      ..,          FULL,1,                None,1,1,   F560W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,4,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,4,NIRCAM-MIR,4 NAME-HDF-S,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,4,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,4,NIRCAM-MIR,4 NAME-HDF-S,MiriImaging,      ..,          FULL,1,                None,1,1,  F1000W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,4,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,4,NIRCAM-MIR,4 NAME-HDF-S,MiriImaging,      ..,          FULL,1,                None,1,1,  F1280W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,4,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,5,NIRCAM-MIR,5 12MINZODY,MiriImaging,      ..,          FULL,1,                None,1,1,   F560W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,5,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,5,NIRCAM-MIR,5 12MINZODY,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,5,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,5,NIRCAM-MIR,5 12MINZODY,MiriImaging,      ..,          FULL,1,                None,1,1,  F1000W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,5,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,5,NIRCAM-MIR,5 12MINZODY,MiriImaging,      ..,          FULL,1,                None,1,1,  F1280W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,5,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,6,NIRCAM-MIR,   6 CVZ-S,MiriImaging,      ..,          FULL,1,                None,1,1,   F560W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,6,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,6,NIRCAM-MIR,   6 CVZ-S,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,6,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,6,NIRCAM-MIR,   6 CVZ-S,MiriImaging,      ..,          FULL,1,                None,1,1,  F1000W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,6,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,6,NIRCAM-MIR,   6 CVZ-S,MiriImaging,      ..,          FULL,1,                None,1,1,  F1280W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,6,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,7,NIRCAM-MIR,7 HIGHZODI-POINTING3,MiriImaging,      ..,          FULL,1,                None,1,1,   F560W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,7,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,7,NIRCAM-MIR,7 HIGHZODI-POINTING3,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,7,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,7,NIRCAM-MIR,7 HIGHZODI-POINTING3,MiriImaging,      ..,          FULL,1,                None,1,1,  F1000W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,7,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,7,NIRCAM-MIR,7 HIGHZODI-POINTING3,MiriImaging,      ..,          FULL,1,                None,1,1,  F1280W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,7,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,8,NIRCAM-MIR,8 MODERATE-BACKGROUND-POINTING137,MiriImaging,      ..,          FULL,1,                None,1,1,   F560W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,8,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,8,NIRCAM-MIR,8 MODERATE-BACKGROUND-POINTING137,MiriImaging,      ..,          FULL,1,                None,1,1,   F770W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,8,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,8,NIRCAM-MIR,8 MODERATE-BACKGROUND-POINTING137,MiriImaging,      ..,          FULL,1,                None,1,1,  F1000W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,8,1632,4944
NG-754    ,1448,Stray Light Pointed Model Corr,10, Smith     ,..                  ,8,NIRCAM-MIR,8 MODERATE-BACKGROUND-POINTING137,MiriImaging,      ..,          FULL,1,                None,1,1,  F1280W,    FAST,21,7,          ..,      ..,0,0,          ..,      ..,0,0,13.61,24.67,0.55,8,1632,4944
